2131583,Американская история ужасов, Monsters Among Us,4,1,121031,49.93,4.427,4101,50 мин.,08.10.2014,119,19638
2358073,Американская история ужасов, Massacres and Matinees,4,2,117559,48.5,4.412,3795,50 мин.,15.10.2014,72,19638
2358074,Американская история ужасов, Edward Mordrake: Part 1,4,3,115153,47.51,4.492,3742,50 мин.,22.10.2014,51,19638
2358075,Американская история ужасов, Edward Mordrake: Part 2,4,4,113666,46.89,4.565,3806,50 мин.,29.10.2014,84,19638
2358076,Американская история ужасов, Pink Cupcakes,4,5,111883,46.16,4.412,3708,50 мин.,05.11.2014,125,19638
2396240,Американская история ужасов, Bullseye,4,6,110302,45.51,4.338,3764,50 мин.,12.11.2014,78,19638
2419291,Американская история ужасов, Test of Strength,4,7,109023,44.98,4.382,3752,50 мин.,19.11.2014,119,19638
2419292,Американская история ужасов, Blood Bath,4,8,107916,44.52,4.394,3730,50 мин.,03.12.2014,93,19638
2419293,Американская история ужасов, Tupperware Party Massacre,4,9,107094,44.18,4.377,3712,50 мин.,10.12.2014,89,19638
2419294,Американская история ужасов, Orphans,4,10,106537,43.95,4.538,4041,50 мин.,17.12.2014,118,19638
2444991,Американская история ужасов, Magical Thinking,4,11,105787,43.64,4.428,3784,50 мин.,07.01.2015,77,19638
2444992,Американская история ужасов, Show Stoppers,4,12,105493,43.52,4.46,3807,50 мин.,14.01.2015,129,19638
2444993,Американская история ужасов, Curtain Call,4,13,105347,43.46,4.455,4102,50 мин.,21.01.2015,320,19638
2717165,Американская история ужасов, Checking In,5,1,99121,40.89,4.456,4900,90 мин.,07.10.2015,478,19638
2717166,Американская история ужасов, Chutes and Ladders,5,2,95464,39.38,4.463,4324,105 мин.,14.10.2015,218,19638
2717167,Американская история ужасов, Mommy,5,3,93020,38.38,4.442,4074,50 мин.,21.10.2015,141,19638
2725575,Американская история ужасов, Devil's Night,5,4,91186,37.62,4.446,4049,50 мин.,28.10.2015,181,19638
2725576,Американская история ужасов, Room Service,5,5,89949,37.11,4.481,3964,50 мин.,04.11.2015,125,19638
2741115,Американская история ужасов, Room 33,5,6,88727,36.6,4.513,3981,50 мин.,11.11.2015,192,19638
2741116,Американская история ужасов, Flicker,5,7,87803,36.22,4.582,4001,50 мин.,18.11.2015,131,19638
2741117,Американская история ужасов, The Ten Commandments Killer,5,8,87022,35.9,4.549,3944,50 мин.,02.12.2015,142,19638
2741118,Американская история ужасов, She Wants Revenge,5,9,86511,35.69,4.471,3819,50 мин.,09.12.2015,79,19638
2741119,Американская история ужасов, She Gets Revenge,5,10,86148,35.54,4.634,4055,73 мин.,16.12.2015,180,19638
2741120,Американская история ужасов, Battle Royale,5,11,85587,35.31,4.556,3891,70 мин.,06.01.2016,151,19638
2741121,Американская история ужасов, Be Our Guest,5,12,85402,35.23,4.557,4210,70 мин.,13.01.2016,317,19638
15840149,Американская история ужасов, Chapter 1,6,1,78912,32.56,4.309,4431,50 мин.,14.09.2016,348,19638
15853085,Американская история ужасов, Chapter 2,6,2,76922,31.73,4.321,4053,50 мин.,21.09.2016,203,19638
15853086,Американская история ужасов, Chapter 3,6,3,75645,31.21,4.314,3917,50 мин.,28.09.2016,185,19638
15853087,Американская история ужасов, Chapter 4,6,4,74638,30.79,4.283,3854,50 мин.,05.10.2016,160,19638
15853088,Американская история ужасов, Chapter 5,6,5,73885,30.48,4.376,3890,50 мин.,12.10.2016,214,19638
15853089,Американская история ужасов, Chapter 6,6,6,73170,30.19,4.406,3973,50 мин.,19.10.2016,267,19638
15853090,Американская история ужасов, Chapter 7,6,7,72516,29.92,4.222,3863,50 мин.,26.10.2016,213,19638
15853091,Американская история ужасов, Chapter 8,6,8,71913,29.67,4.14,3730,50 мин.,02.11.2016,139,19638
15853092,Американская история ужасов, Chapter 9,6,9,71476,29.49,4.162,3727,50 мин.,09.11.2016,197,19638
15853093,Американская история ужасов, Chapter 10,6,10,71260,29.4,3.847,3975,50 мин.,16.11.2016,411,19638
16204687,Американская история ужасов, Election Night,7,1,63703,26.28,4.129,4001,70 мин.,05.09.2017,282,19638
16210390,Американская история ужасов, Don't Be Afraid of the Dark,7,2,61895,25.54,4.226,3635,50 мин.,12.09.2017,174,19638
16210391,Американская история ужасов, Neighbors from Hell,7,3,60894,25.12,4.29,3510,50 мин.,19.09.2017,135,19638
16210392,Американская история ужасов, 11/9,7,4,60147,24.81,4.374,3478,50 мин.,26.09.2017,123,19638
16225681,Американская история ужасов, Holes,7,5,59471,24.54,4.393,3403,50 мин.,03.10.2017,201,19638
16225682,Американская история ужасов, Mid-Western Assassin,7,6,58966,24.33,4.406,3401,50 мин.,10.10.2017,107,19638
16225683,Американская история ужасов, Valerie Solanas Died for Your Sins: Scumbag,7,7,58523,24.14,4.222,3378,50 мин.,17.10.2017,163,19638
16225684,Американская история ужасов, Winter of Our Discontent,7,8,58170,24.0,4.372,3324,50 мин.,24.10.2017,116,19638
16225685,Американская история ужасов, Drink the Kool-Aid,7,9,57871,23.87,4.43,3301,50 мин.,31.10.2017,146,19638
16225686,Американская история ужасов, Charles (Manson) in Charge,7,10,57614,23.77,4.266,3230,50 мин.,07.11.2017,91,19638
16230730,Американская история ужасов, Great Again,7,11,57432,23.69,4.311,3448,50 мин.,14.11.2017,289,19638
16546894,Американская история ужасов, The End,8,1,57985,23.92,4.438,3753,50 мин.,12.09.2018,219,19638
16604395,Американская история ужасов, The Morning After,8,2,56889,23.47,4.358,3431,50 мин.,19.09.2018,157,19638
16604396,Американская история ужасов, Forbidden Fruit,8,3,56219,23.19,4.476,3415,50 мин.,26.09.2018,195,19638
16604397,Американская история ужасов, Could It Be ... Satan?,8,4,55610,22.94,4.629,3601,50 мин.,03.10.2018,190,19638
16618769,Американская история ужасов, Boy Wonder,8,5,54997,22.69,4.499,3369,50 мин.,10.10.2018,129,19638
16638417,Американская история ужасов, Return to Murder House,8,6,54587,22.52,4.686,3767,80 мин.,17.10.2018,227,19638
16638418,Американская история ужасов, Traitor,8,7,54045,22.3,4.476,3268,50 мин.,24.10.2018,122,19638
16638419,Американская история ужасов, Sojourn,8,8,53686,22.15,4.281,3251,50 мин.,31.10.2018,118,19638
16652461,Американская история ужасов, Fire and Reign,8,9,53367,22.02,4.331,3187,50 мин.,07.11.2018,150,19638
16652462,Американская история ужасов, Apocalypse Then,8,10,53190,21.94,4.226,3556,50 мин.,14.11.2018,453,19638
16928381,Американская история ужасов, Camp Redwood,9,1,46217,19.07,4.349,3278,67 мин.,18.09.2019,256,19638
16975148,Американская история ужасов, Mr. Jingles,9,2,45102,18.61,4.327,2960,50 мин.,25.09.2019,115,19638
16975149,Американская история ужасов, Slashdance,9,3,44310,18.28,4.415,2930,50 мин.,02.10.2019,124,19638
16983460,Американская история ужасов, True Killers,9,4,43716,18.04,4.436,2874,50 мин.,09.10.2019,136,19638
16983461,Американская история ужасов, Red Dawn,9,5,43228,17.83,4.382,2791,50 мин.,16.10.2019,115,19638
16983462,Американская история ужасов, Episode 100,9,6,42859,17.68,4.387,2796,50 мин.,23.10.2019,115,19638
16983463,Американская история ужасов, The Lady in White,9,7,42584,17.57,4.44,2781,50 мин.,30.10.2019,104,19638
16983464,Американская история ужасов, Rest in Pieces,9,8,42410,17.5,4.339,2742,50 мин.,06.11.2019,103,19638
16983465,Американская история ужасов, Final Girl,9,9,42313,17.46,4.519,3205,65 мин.,13.11.2019,393,19638
17623341,Американская история ужасов, Cape Fear,10,1,29444,12.15,4.406,2659,50 мин.,25.08.2021,192,19638
17659664,Американская история ужасов, Pale,10,2,28627,11.81,4.495,2548,52 мин.,25.08.2021,202,19638
17659663,Американская история ужасов, Thirst,10,3,28115,11.6,4.466,2395,69 мин.,01.09.2021,127,19638
17659662,Американская история ужасов, Blood Buffet,10,4,27633,11.4,4.48,2384,62 мин.,08.09.2021,108,19638
17669647,Американская история ужасов, Gaslight,10,5,27135,11.19,4.42,2391,62 мин.,15.09.2021,242,19638
17672667,Американская история ужасов, Winter Kills,10,6,26571,10.96,3.555,2503,50 мин.,22.09.2021,217,19638
17672666,Американская история ужасов, Take Me to Your Leader,10,7,25255,10.42,3.604,2279,50 мин.,29.09.2021,175,19638
17672668,Американская история ужасов, Inside,10,8,24537,10.12,3.581,2082,50 мин.,06.10.2021,109,19638
17712171,Американская история ужасов, Blue Moon,10,9,23820,9.83,3.472,2069,61 мин.,13.10.2021,117,19638
17712172,Американская история ужасов, The Future Perfect,10,10,23570,9.72,3.049,2301,80 мин.,20.10.2021,268,19638
18094271,Американская история ужасов, Something's Coming,11,1,3523,1.45,3.551,583,61 мин.,19.10.2022,112,19638
18094272,Американская история ужасов, Thank You for Your Service,11,2,2776,1.15,3.688,445,61 мин.,19.10.2022,61,19638
18094270,Американская история ужасов, Smoke Signals,11,3,270,0.11,3.214,14,50 мин.,26.10.2022,3,19638
18170322,Американская история ужасов, Black Out,11,4,79,0.03,3.0,7,63 мин.,26.10.2022,4,19638
18170328,Американская история ужасов, Bad Fortune,11,5,79,0.03,1.0,1,50 мин.,02.11.2022,0,19638
18170326,Американская история ужасов, The Body,11,6,79,0.03,1.0,2,50 мин.,02.11.2022,0,19638
18170325,Американская история ужасов, The Sentinel,11,7,78,0.03,1.0,2,50 мин.,09.11.2022,0,19638
18170324,Американская история ужасов, Fire Island,11,8,78,0.03,1.0,2,50 мин.,09.11.2022,0,19638
18170323,Американская история ужасов, Requiem 1981/1987 (1),11,9,79,0.03,1.0,2,50 мин.,16.11.2022,0,19638
18170327,Американская история ужасов, Requiem 1981/1987 (2),11,10,78,0.03,1.0,2,50 мин.,16.11.2022,0,19638
980705,Интерны, Серия 1,1,1,84901,88.09,4.431,620,25 мин.,29.03.2010,10,15271
980706,Интерны, Серия 2,1,2,84562,87.74,4.441,589,25 мин.,31.03.2010,7,15271
980707,Интерны, Серия 3,1,3,84408,87.58,4.449,584,25 мин.,01.04.2010,7,15271
980708,Интерны, Серия 4,1,4,84290,87.45,4.401,578,25 мин.,05.04.2010,3,15271
980709,Интерны, Серия 5,1,5,84200,87.36,4.396,568,25 мин.,06.04.2010,1,15271
980710,Интерны, Серия 6,1,6,84087,87.24,4.421,560,25 мин.,07.04.2010,2,15271
980711,Интерны, Серия 7,1,7,84030,87.18,4.404,562,25 мин.,08.04.2010,2,15271
980712,Интерны, Серия 8,1,8,83955,87.11,4.4,562,25 мин.,13.04.2010,3,15271
980713,Интерны, Серия 9,1,9,83885,87.03,4.384,567,25 мин.,14.04.2010,3,15271
980714,Интерны, Серия 10,1,10,83844,86.99,4.408,556,25 мин.,15.04.2010,2,15271
980715,Интерны, Серия 11,1,11,83719,86.86,4.375,562,25 мин.,19.04.2010,2,15271
980716,Интерны, Серия 12,1,12,83675,86.82,4.405,563,25 мин.,20.04.2010,2,15271
980717,Интерны, Серия 13,1,13,83640,86.78,4.441,580,25 мин.,21.04.2010,5,15271
980718,Интерны, Серия 14,1,14,83604,86.74,4.368,554,25 мин.,22.04.2010,0,15271
980719,Интерны, Серия 15,1,15,83570,86.71,4.409,565,25 мин.,26.04.2010,6,15271
980720,Интерны, Серия 16,1,16,83529,86.66,4.412,561,25 мин.,27.04.2010,2,15271
980721,Интерны, Серия 17,1,17,83500,86.63,4.422,562,25 мин.,28.04.2010,2,15271
980722,Интерны, Серия 18,1,18,83476,86.61,4.37,557,25 мин.,29.04.2010,1,15271
980723,Интерны, Серия 19,1,19,83439,86.57,4.359,555,25 мин.,04.05.2010,1,15271
980724,Интерны, Серия 20,1,20,83428,86.56,4.379,556,25 мин.,05.05.2010,3,15271
2401895,Интерны, Серия 21,1,21,60931,63.22,4.427,611,25 мин.,15.06.2010,2,15271
2401896,Интерны, Серия 22,1,22,60909,63.19,4.436,615,25 мин.,16.06.2010,4,15271
2401897,Интерны, Серия 23,1,23,60880,63.16,4.434,601,25 мин.,17.06.2010,4,15271
2401898,Интерны, Серия 24,1,24,60846,63.13,4.469,608,25 мин.,21.06.2010,4,15271
2401899,Интерны, Серия 25,1,25,60831,63.11,4.433,598,25 мин.,22.06.2010,1,15271
2401900,Интерны, Серия 26,1,26,60808,63.09,4.424,597,25 мин.,23.06.2010,2,15271
2401901,Интерны, Серия 27,1,27,60770,63.05,4.41,590,25 мин.,24.06.2010,0,15271
2401902,Интерны, Серия 28,1,28,60762,63.04,4.435,589,25 мин.,28.06.2010,1,15271
2401903,Интерны, Серия 29,1,29,60756,63.04,4.421,591,25 мин.,29.06.2010,0,15271
2401904,Интерны, Серия 30,1,30,60732,63.01,4.452,593,25 мин.,30.06.2010,2,15271
2401905,Интерны, Серия 31,1,31,60692,62.97,4.443,585,25 мин.,06.09.2010,1,15271
2401906,Интерны, Серия 32,1,32,60674,62.95,4.407,580,25 мин.,07.09.2010,0,15271
2401907,Интерны, Серия 33,1,33,60663,62.94,4.415,581,25 мин.,08.09.2010,1,15271
2401908,Интерны, Серия 34,1,34,60633,62.91,4.417,576,25 мин.,09.09.2010,4,15271
2401909,Интерны, Серия 35,1,35,60619,62.89,4.435,577,25 мин.,13.09.2010,6,15271
2401910,Интерны, Серия 36,1,36,60600,62.87,4.408,573,25 мин.,14.09.2010,0,15271
2401911,Интерны, Серия 37,1,37,60598,62.87,4.441,576,25 мин.,15.09.2010,2,15271
2401912,Интерны, Серия 38,1,38,60584,62.86,4.404,581,25 мин.,16.09.2010,2,15271
2401913,Интерны, Серия 39,1,39,60581,62.85,4.432,577,25 мин.,20.09.2010,2,15271
2401914,Интерны, Серия 40,1,40,60567,62.84,4.412,585,25 мин.,21.09.2010,1,15271
2401915,Интерны, Серия 41,1,41,60521,62.79,4.447,584,25 мин.,31.01.2011,2,15271
2401916,Интерны, Серия 42,1,42,60518,62.79,4.405,588,25 мин.,01.02.2011,1,15271
2401917,Интерны, Серия 43,1,43,60502,62.77,4.426,577,25 мин.,02.02.2011,2,15271
2401918,Интерны, Серия 44,1,44,60496,62.77,4.387,579,25 мин.,03.02.2011,2,15271
2401919,Интерны, Серия 45,1,45,60488,62.76,4.393,580,25 мин.,07.02.2011,3,15271
2401920,Интерны, Серия 46,1,46,60476,62.75,4.405,576,25 мин.,08.02.2011,0,15271
2401921,Интерны, Серия 47,1,47,60471,62.74,4.407,577,25 мин.,09.02.2011,0,15271
2401922,Интерны, Серия 48,1,48,60472,62.74,4.389,574,25 мин.,10.02.2011,0,15271
2401923,Интерны, Серия 49,1,49,60454,62.72,4.399,577,25 мин.,14.02.2011,0,15271
2401924,Интерны, Серия 50,1,50,60455,62.72,4.397,574,25 мин.,15.02.2011,0,15271
2401925,Интерны, Серия 51,1,51,60429,62.7,4.438,576,25 мин.,16.02.2011,0,15271
2401926,Интерны, Серия 52,1,52,60413,62.68,4.415,576,25 мин.,17.02.2011,6,15271
2401927,Интерны, Серия 53,1,53,60408,62.67,4.412,582,25 мин.,21.02.2011,5,15271
2401928,Интерны, Серия 54,1,54,60399,62.67,4.424,576,25 мин.,22.02.2011,8,15271
2401929,Интерны, Серия 55,1,55,60400,62.67,4.43,584,25 мин.,24.02.2011,1,15271
2401930,Интерны, Серия 56,1,56,60388,62.65,4.445,584,25 мин.,28.02.2011,4,15271
2401931,Интерны, Серия 57,1,57,60383,62.65,4.41,581,25 мин.,01.03.2011,1,15271
2401932,Интерны, Серия 58,1,58,60373,62.64,4.411,582,25 мин.,02.03.2011,1,15271
2401933,Интерны, Серия 59,1,59,60373,62.64,4.425,584,25 мин.,03.03.2011,2,15271
2401934,Интерны, Серия 60,1,60,60382,62.65,4.412,590,25 мин.,07.03.2011,5,15271
982132,Интерны, Серия 61,2,1,80728,83.76,4.339,496,25 мин.,30.05.2011,1,15271
982133,Интерны, Серия 62,2,2,80698,83.73,4.328,506,25 мин.,31.05.2011,2,15271
982134,Интерны, Серия 63,2,3,80668,83.7,4.37,503,25 мин.,01.06.2011,2,15271
982135,Интерны, Серия 64,2,4,80641,83.67,4.353,507,25 мин.,02.06.2011,3,15271
982136,Интерны, Серия 65,2,5,80613,83.64,4.339,499,25 мин.,06.06.2011,3,15271
982137,Интерны, Серия 66,2,6,80579,83.6,4.329,505,25 мин.,07.06.2011,5,15271
982138,Интерны, Серия 67,2,7,80583,83.61,4.393,517,25 мин.,08.06.2011,5,15271
982139,Интерны, Серия 68,2,8,80557,83.58,4.383,512,25 мин.,09.06.2011,2,15271
982140,Интерны, Серия 69,2,9,80505,83.53,4.362,506,25 мин.,14.06.2011,0,15271
982141,Интерны, Серия 70,2,10,80478,83.5,4.355,507,25 мин.,15.06.2011,0,15271
982142,Интерны, Серия 71,2,11,80447,83.47,4.355,507,25 мин.,16.06.2011,4,15271
982143,Интерны, Серия 72,2,12,80418,83.44,4.339,505,25 мин.,20.06.2011,1,15271
982144,Интерны, Серия 73,2,13,80407,83.42,4.368,505,25 мин.,21.06.2011,2,15271
982145,Интерны, Серия 74,2,14,80382,83.4,4.346,503,25 мин.,22.06.2011,1,15271
982146,Интерны, Серия 75,2,15,80388,83.4,4.383,515,25 мин.,23.06.2011,4,15271
982147,Интерны, Серия 76,2,16,80328,83.34,4.375,514,25 мин.,27.06.2011,7,15271
982148,Интерны, Серия 77,2,17,80316,83.33,4.349,504,25 мин.,28.06.2011,3,15271
982149,Интерны, Серия 78,2,18,80300,83.31,4.382,510,25 мин.,29.06.2011,4,15271
982150,Интерны, Серия 79,2,19,80286,83.3,4.359,504,25 мин.,30.06.2011,2,15271
2401935,Интерны, Серия 81,2,20,58501,60.7,4.372,530,25 мин.,29.08.2011,1,15271
2401936,Интерны, Серия 82,2,21,58494,60.69,4.392,531,25 мин.,30.08.2011,1,15271
2401937,Интерны, Серия 83,2,22,58480,60.67,4.37,530,25 мин.,31.08.2011,2,15271
2401938,Интерны, Серия 84,2,23,58476,60.67,4.367,531,25 мин.,01.09.2011,2,15271
2401939,Интерны, Серия 85,2,24,58472,60.67,4.363,532,25 мин.,05.09.2011,5,15271
2401940,Интерны, Серия 86,2,25,58463,60.66,4.378,529,25 мин.,06.09.2011,2,15271
2401941,Интерны, Серия 87,2,26,58463,60.66,4.419,539,25 мин.,07.09.2011,8,15271
2401942,Интерны, Серия 88,2,27,58450,60.64,4.376,532,25 мин.,08.09.2011,2,15271
2401943,Интерны, Серия 89,2,28,58447,60.64,4.383,533,25 мин.,12.09.2011,0,15271
2401944,Интерны, Серия 90,2,29,58435,60.63,4.382,531,25 мин.,13.09.2011,3,15271
2401945,Интерны, Серия 91,2,30,58427,60.62,4.365,529,25 мин.,14.09.2011,1,15271
2401946,Интерны, Серия 92,2,31,58423,60.62,4.368,530,25 мин.,15.09.2011,2,15271
2401947,Интерны, Серия 93,2,32,58414,60.61,4.415,533,25 мин.,19.09.2011,4,15271
2401948,Интерны, Серия 94,2,33,58413,60.61,4.376,532,25 мин.,20.09.2011,0,15271
2401949,Интерны, Серия 95,2,34,58404,60.6,4.372,532,25 мин.,21.09.2011,0,15271
2401950,Интерны, Серия 96,2,35,58397,60.59,4.379,536,25 мин.,22.09.2011,2,15271
2401951,Интерны, Серия 97,2,36,58390,60.58,4.356,540,25 мин.,26.09.2011,0,15271
2401952,Интерны, Серия 98,2,37,58389,60.58,4.385,538,25 мин.,27.09.2011,1,15271
2401953,Интерны, Серия 99,2,38,58384,60.57,4.373,542,25 мин.,28.09.2011,4,15271
2401954,Интерны, Серия 100,2,39,58374,60.56,4.397,539,25 мин.,29.09.2011,2,15271
2401955,Интерны, Серия 101,2,40,58326,60.51,4.384,537,25 мин.,02.04.2012,4,15271
2401956,Интерны, Серия 102,2,41,58318,60.51,4.388,533,25 мин.,03.04.2012,2,15271
2401957,Интерны, Серия 103,2,42,58346,60.54,4.396,538,25 мин.,03.10.2011,4,15271
2401958,Интерны, Серия 104,2,43,58338,60.53,4.377,530,25 мин.,04.10.2011,1,15271
2401959,Интерны, Серия 105,2,44,58335,60.52,4.396,530,25 мин.,05.10.2011,2,15271
2401960,Интерны, Серия 106,2,45,58324,60.51,4.399,531,25 мин.,06.10.2011,1,15271
2401961,Интерны, Серия 107,2,46,58310,60.5,4.389,532,25 мин.,04.04.2012,1,15271
2401962,Интерны, Серия 108,2,47,58303,60.49,4.384,534,25 мин.,05.04.2012,0,15271
2401963,Интерны, Серия 109,2,48,58299,60.49,4.368,536,25 мин.,09.04.2012,0,15271
2401964,Интерны, Серия 110,2,49,58285,60.47,4.383,535,25 мин.,10.04.2012,1,15271
2401965,Интерны, Серия 111,2,50,58276,60.46,4.425,529,25 мин.,11.04.2012,2,15271
2401966,Интерны, Серия 112,2,51,58265,60.45,4.407,531,25 мин.,12.04.2012,0,15271
2401967,Интерны, Серия 113,2,52,58260,60.45,4.405,533,25 мин.,16.04.2012,1,15271
2401968,Интерны, Серия 114,2,53,58255,60.44,4.403,533,25 мин.,17.04.2012,0,15271
2401969,Интерны, Серия 115,2,54,58247,60.43,4.427,534,25 мин.,18.04.2012,4,15271
2401970,Интерны, Серия 116,2,55,58240,60.43,4.38,532,25 мин.,19.04.2012,2,15271
2401971,Интерны, Серия 117,2,56,58237,60.42,4.395,529,25 мин.,23.04.2012,1,15271
2401972,Интерны, Серия 118,2,57,58238,60.42,4.373,525,25 мин.,24.04.2012,1,15271
2401973,Интерны, Серия 119,2,58,58237,60.42,4.415,523,25 мин.,25.04.2012,0,15271
2401974,Интерны, Серия 120,2,59,58237,60.42,4.442,538,25 мин.,26.04.2012,2,15271
982151,Интерны, Серия 80,2,60,80257,83.27,4.351,501,25 мин.,04.07.2011,1,15271
984033,Интерны, Серия 121,3,1,76559,79.43,4.387,470,25 мин.,30.04.2012,0,15271
2402027,Интерны, Интерны: История Болезни,3,special-1,27951,29.0,4.071,170,50 мин.,12.06.2012,4,15271
984034,Интерны, Серия 122,3,2,76544,79.42,4.387,481,25 мин.,02.05.2012,0,15271
2402028,Интерны, Интерны: Полное обследование,3,special-0,28707,29.78,4.012,165,25 мин.,26.09.2013,2,15271
984035,Интерны, Серия 123,3,3,76593,79.47,4.341,495,25 мин.,03.05.2012,0,15271
984036,Интерны, Серия 124,3,4,76562,79.44,4.347,490,25 мин.,04.05.2012,0,15271
984037,Интерны, Серия 125,3,5,76560,79.43,4.329,486,25 мин.,10.05.2012,0,15271
984038,Интерны, Серия 126,3,6,76521,79.39,4.364,492,25 мин.,11.05.2012,0,15271
984039,Интерны, Серия 127,3,7,76489,79.36,4.362,492,25 мин.,10.10.2012,0,15271
984040,Интерны, Серия 128,3,8,76466,79.34,4.373,493,25 мин.,11.10.2012,1,15271
984041,Интерны, Серия 129,3,9,76451,79.32,4.335,492,25 мин.,15.10.2012,0,15271
984042,Интерны, Серия 130,3,10,76441,79.31,4.339,499,25 мин.,16.10.2012,0,15271
984043,Интерны, Серия 131,3,11,76402,79.27,4.375,499,25 мин.,17.10.2012,0,15271
984044,Интерны, Серия 132,3,12,76381,79.25,4.343,496,25 мин.,18.10.2012,0,15271
984045,Интерны, Серия 133,3,13,76361,79.23,4.363,493,25 мин.,22.10.2012,0,15271
984046,Интерны, Серия 134,3,14,76357,79.22,4.359,501,25 мин.,23.10.2012,1,15271
984047,Интерны, Серия 135,3,15,76356,79.22,4.382,497,25 мин.,24.10.2012,1,15271
984048,Интерны, Серия 136,3,16,76349,79.21,4.387,501,25 мин.,25.10.2012,1,15271
984049,Интерны, Серия 137,3,17,76347,79.21,4.376,495,25 мин.,29.10.2012,6,15271
984050,Интерны, Серия 138,3,18,76306,79.17,4.366,506,25 мин.,30.10.2012,3,15271
